trad,simp,skt,n_chars,n_syl,n_aligned,char_syl_ratio,phon_score,align,pos,label
五下分結,五下分结,pañca-āvarabhāgīya-saṃyojanāni,4,13,0,0.308,0.0,length_mismatch,phrase,calque
厭,厌,nirvid,1,2,1,0.5,1.0,off_by_one,verb,calque
次復,次复,tad-anantarum,2,5,0,0.4,0.0,length_mismatch,phrase,calque
次,次,tatas,1,2,1,0.5,0.0,off_by_one,adjective,calque
法炬,法炬,dharmolkā,2,3,2,0.667,0.5,off_by_one,noun,calque
他方,他方,anyatra,2,3,2,0.667,0.5,off_by_one,noun,calque
護,护,trāṇa,1,2,1,0.5,0.0,off_by_one,verb,calque
志願力,志愿力,praṇidhānabala,3,6,0,0.5,0.0,length_mismatch,phrase,calque
志願,志愿,praṇidhāna,2,4,0,0.5,0.0,length_mismatch,noun,calque
參,参,ārdrā,1,2,1,0.5,0.0,off_by_one,noun,calque
聰利,聪利,paṭu,2,2,2,1.0,0.5,exact,noun,calque
聰,聪,catura,1,3,0,0.333,0.0,length_mismatch,adjective,calque
五上分結,五上分结,pañcaūrdhvabhāgīya-saṃyojanāni,4,12,0,0.333,0.0,length_mismatch,phrase,calque
善根力,善根力,kuśalamūla-bala,3,7,0,0.429,0.0,length_mismatch,phrase,calque
又,又,api,1,2,1,0.5,1.0,off_by_one,adverb,calque
文句,文句,pada,2,2,2,1.0,0.5,exact,noun,calque
文字,文字,lipi,2,2,2,1.0,0.0,exact,noun,calque
音,音,ghoṣa,1,2,1,0.5,1.0,off_by_one,noun,calque
音詞,音词,svara,2,2,2,1.0,0.5,exact,noun,calque
音韻,音韵,svara,2,2,2,1.0,0.5,exact,noun,calque
舌,舌,jihva,1,2,1,0.5,1.0,off_by_one,noun,calque
鼻,鼻,ghrāṇa,1,2,1,0.5,0.0,off_by_one,noun,calque
牙,牙,danta,1,2,1,0.5,0.0,off_by_one,noun,calque
牙齒,牙齿,danta,2,2,2,1.0,0.0,exact,noun,calque
咽,咽,kaṇṭha,1,2,1,0.5,1.0,off_by_one,noun,calque
咽喉,咽喉,kaṇṭha,2,2,2,1.0,0.5,exact,noun,calque
唇,唇,oṣṭha,1,2,1,0.5,1.0,off_by_one,noun,calque
手,手,pāṇi,1,2,1,0.5,0.0,off_by_one,noun,calque
手足,手足,pāṇi-pāda,2,4,0,0.5,0.0,length_mismatch,phrase,calque
及,及,ca,1,1,1,1.0,0.0,exact,verb,calque
麁弊,麁弊,lūha,2,2,2,1.0,0.0,exact,phrase,calque
麁,麁,sthūla,1,2,1,0.5,0.0,off_by_one,adjective,calque
海潮,海潮,vega,2,2,2,1.0,0.5,exact,noun,calque
誦,诵,pāṭha,1,2,1,0.5,0.0,off_by_one,verb,calque
欲貪,欲贪,kāmarāga,2,4,0,0.5,0.0,length_mismatch,noun,calque
瞋,瞋,dveṣa,1,2,1,0.5,1.0,off_by_one,noun,calque
無色貪,无色贪,ārūpyarāga,3,5,0,0.6,0.0,length_mismatch,adjective,calque
反,反,viruddha,1,3,0,0.333,0.0,length_mismatch,adjective,calque
摧朽,摧朽,pūtika,2,3,2,0.667,0.5,off_by_one,phrase,calque
摧,摧,jita,1,2,1,0.5,1.0,off_by_one,verb,calque
瓔珞,璎珞,muktāhāra,2,4,0,0.5,0.0,length_mismatch,noun,calque
瓔,璎,hāra,1,2,1,0.5,0.0,off_by_one,noun,calque
瓔珞,璎珞,keyūra,2,3,2,0.667,0.5,off_by_one,noun,calque
叔,叔,pitṛvya,1,3,0,0.333,0.0,length_mismatch,noun,calque
村營,村营,grāma,2,2,2,1.0,0.0,exact,noun,calque
依,依,upadhi,1,3,0,0.333,0.0,length_mismatch,noun,calque
有餘,有余,sopadhiśesa,2,5,0,0.4,0.0,length_mismatch,noun,calque
欲取,欲取,kāma-upādāna,2,6,0,0.333,0.0,length_mismatch,phrase,calque
見取,见取,dṛṣṭi-upādāna,2,6,0,0.333,0.0,length_mismatch,phrase,calque
歌,歌,gīta,1,2,1,0.5,1.0,off_by_one,verb,calque
歌頌,歌颂,saṃgīti,2,3,1,0.667,1.0,off_by_one,noun,calque
土,土,pāṃsu,1,2,1,0.5,0.0,off_by_one,noun,calque
土,土,kṣetra,1,2,1,0.5,1.0,off_by_one,noun,calque
古,古,purāṇa,1,3,0,0.333,0.0,length_mismatch,adjective,calque
一日,一日,ekāham,2,3,1,0.667,1.0,off_by_one,phrase,calque
渴,渴,pipāsā,1,3,0,0.333,0.0,length_mismatch,noun,calque
迷,迷,māyā,1,2,1,0.5,1.0,off_by_one,verb,calque
五根,五根,pañcendriya,2,4,0,0.5,0.0,length_mismatch,phrase,calque
驚,惊,uttras,1,2,1,0.5,0.0,off_by_one,verb,calque
驚疑,惊疑,uttras,2,2,2,1.0,0.0,exact,adjective,calque
怖,怖,uttras,1,2,1,0.5,0.0,off_by_one,verb,calque
怖畏,怖畏,saṃtrāsa,2,3,2,0.667,0.0,off_by_one,adjective,calque
剎土,刹土,kṣetra,2,2,2,1.0,0.5,exact,noun,calque
堅,坚,dṛḍha,1,2,1,0.5,1.0,off_by_one,adjective,calque
面,面,vaktra,1,2,1,0.5,0.0,off_by_one,noun,calque
無自性,无自性,niḥsvabhāva,3,4,2,0.75,0.5,off_by_one,phrase,calque
所,所,pradeśa,1,3,0,0.333,0.0,length_mismatch,noun,calque
所,所,yad,1,1,1,1.0,1.0,exact,pronoun,calque
所以,所以,kāraṇa,2,3,2,0.667,0.5,off_by_one,noun,calque
飲,饮,pāna,1,2,1,0.5,0.0,off_by_one,verb,calque
能,能,śak,1,1,1,1.0,0.0,exact,verb,calque
唯心,唯心,cittamātra,2,4,0,0.5,0.0,length_mismatch,noun,calque
石,石,upala,1,3,0,0.333,0.0,length_mismatch,noun,calque
滿足,满足,tṛpti,2,2,2,1.0,0.0,exact,adjective,calque
唯識,唯识,vijñaptimātratā,2,6,0,0.333,0.0,length_mismatch,noun,calque
室,室,ālaya,1,3,0,0.333,0.0,length_mismatch,noun,calque
坐,坐,niṣad,1,2,1,0.5,1.0,off_by_one,verb,calque
座,座,āsana,1,3,0,0.333,0.0,length_mismatch,noun,calque
一切眾生,一切众生,sarva-sattva,4,4,4,1.0,0.25,exact,phrase,calque
如來衣,如来衣,tathāgatacīvara,3,7,0,0.429,0.0,length_mismatch,phrase,calque
如來室,如来室,tathāgata-layana,3,7,0,0.429,0.0,length_mismatch,phrase,calque
如來座,如来座,tathāgata-āsana,3,7,0,0.429,0.0,length_mismatch,phrase,calque
柔和,柔和,sūrata,2,3,2,0.667,0.0,off_by_one,adjective,calque
柔,柔,mṛdu,1,2,1,0.5,0.0,off_by_one,adjective,calque
柔和忍辱,柔和忍辱,kṣānti-sauratya,4,5,4,0.8,0.0,off_by_one,phrase,calque
一切法空,一切法空,sarvadharmaśūnyatā,4,7,0,0.571,0.0,length_mismatch,phrase,calque
龕室,龛室,toraṇa,2,3,2,0.667,0.0,off_by_one,noun,calque
龕,龛,guhā,1,2,1,0.5,0.0,off_by_one,noun,calque
叫,叫,kruś,1,1,1,1.0,1.0,exact,verb,calque
矬陋,矬陋,kuṇṭhaka,2,3,2,0.667,0.5,off_by_one,adjective,calque
真言乘,真言乘,mantrayāna,3,4,3,0.75,0.333,off_by_one,proper noun,calque
無憂,无忧,aśoka,2,3,1,0.667,1.0,off_by_one,adjective,calque
聖地,圣地,mahāsthāna,2,4,0,0.5,0.0,length_mismatch,noun,calque
萬,万,ayuta,1,3,0,0.333,0.0,length_mismatch,noun,calque
萬億,万亿,koṭi,2,2,2,1.0,0.0,exact,noun,calque
召,召,āhūta,1,3,0,0.333,0.0,length_mismatch,verb,calque
打,打,prahāra,1,3,0,0.333,0.0,length_mismatch,verb,calque
無盡,无尽,akṣaya,2,3,2,0.667,0.5,off_by_one,adjective,calque
多摩羅,多摩罗,tamālapatra,3,5,0,0.6,0.0,length_mismatch,noun,calque
可,可,śakta,1,2,1,0.5,1.0,off_by_one,verb,calque
大寶莊嚴,大宝庄严,mahāratnapratimaṇḍita,4,9,0,0.444,0.0,length_mismatch,proper noun,calque
銀,银,rūpya,1,2,1,0.5,0.0,off_by_one,noun,calque
車,车,ratha,1,2,1,0.5,1.0,off_by_one,noun,calque
馬腦,马脑,aśmagarbha,2,4,0,0.5,0.0,length_mismatch,noun,calque
真珠,真珠,muktā,2,2,2,1.0,0.0,exact,noun,calque
九部經,九部经,navāṅga-śāsana,3,6,0,0.5,0.0,length_mismatch,proper noun,calque
右,右,dakṣiṇa,1,3,0,0.333,0.0,length_mismatch,noun,calque
大成,大成,mahāsaṃmbhava,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
九部,九部,navaṅga,2,3,2,0.667,0.0,off_by_one,noun,calque
司,司,adhikaraṇa,1,5,0,0.2,0.0,length_mismatch,noun,calque
朝,朝,pūrvāhṇa,1,3,0,0.333,0.0,length_mismatch,noun,calque
發,发,utpāda,1,3,0,0.333,0.0,length_mismatch,verb,calque
護衛,护卫,rakṣa,2,2,2,1.0,0.0,exact,verb,calque
鳥,鸟,khaga,1,2,1,0.5,0.0,off_by_one,noun,calque
野,野,aṭavī,1,3,0,0.333,0.0,length_mismatch,noun,calque
獸,兽,paśu,1,2,1,0.5,1.0,off_by_one,noun,calque
祇夜,祇夜,geya,2,2,2,1.0,0.5,exact,noun,calque
各,各,pṛthak,1,2,1,0.5,1.0,off_by_one,adverb,calque
香積,香积,gandha-sugandhā,2,5,0,0.4,0.0,length_mismatch,phrase,calque
吉,吉,śrī,1,1,1,1.0,0.0,exact,noun,calque
大光,大光,vistīrṇavatī,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
衛,卫,ārakṣa,1,3,0,0.333,0.0,length_mismatch,verb,calque
花,花,puṣpa,1,2,1,0.5,0.0,off_by_one,noun,calque
花髮,花发,mālā,2,2,2,1.0,0.0,exact,noun,calque
王仙,王仙,rājarṣi,2,3,2,0.667,0.5,off_by_one,noun,calque
王人,王人,rāja-puruṣa,2,5,0,0.4,0.0,length_mismatch,noun,calque
重,重,guru,1,2,1,0.5,0.0,off_by_one,adjective,calque
敵,敌,paracakra,1,4,0,0.25,0.0,length_mismatch,noun,calque
同,同,sama,1,2,1,0.5,0.0,off_by_one,adjective,calque
同,同,saha,1,2,1,0.5,0.0,off_by_one,adjective,calque
大樂説,大乐説,mahāpratibhāna,3,6,0,0.5,0.0,length_mismatch,proper noun,calque
禁,禁,vrata,1,2,1,0.5,0.0,off_by_one,verb,calque
后,后,devī,1,2,1,0.5,0.0,off_by_one,noun,calque
大力,大力,mahābala,2,4,0,0.5,0.0,length_mismatch,adjective,calque
大力,大力,mahāvikrāmin,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
福慧,福慧,puṇya,2,2,2,1.0,0.5,exact,phrase,calque
全身,全身,eka-ghana,2,4,0,0.5,0.0,length_mismatch,noun,calque
吐,吐,vānta,1,2,1,0.5,1.0,off_by_one,verb,calque
大滿,大满,mahāpūrṇa,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
小利,小利,alpārtha,2,3,2,0.667,0.5,off_by_one,phrase,calque
本生鬘,本生鬘,jātakamālā,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
向,向,abhimukha,1,4,0,0.25,0.0,length_mismatch,verb,calque
大妙音,大妙音,madhura-valgu-svara,3,7,0,0.429,0.0,length_mismatch,phrase,calque
般,般,pari,1,2,1,0.5,1.0,off_by_one,noun,calque
多寶佛,多宝佛,prabhūtaratna,3,5,0,0.6,0.0,length_mismatch,phrase,calque
多寶,多宝,prabhūtaratna,2,5,0,0.4,0.0,length_mismatch,phrase,calque
多寶如來,多宝如来,prabhūtaratna tathāgata,4,9,0,0.444,0.0,length_mismatch,proper noun,calque
袍休羅蘭,袍休罗兰,prabhūtaratna tathāgata,4,9,0,0.444,0.0,length_mismatch,proper noun,calque
君,君,pati,1,2,1,0.5,0.0,off_by_one,noun,calque
著,着,abhiniveśa,1,5,0,0.2,0.0,length_mismatch,verb,calque
阿耨達,阿耨达,anavatapta,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
阿耨,阿耨,anavatapta,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
阿耨大泉,阿耨大泉,anavatapta,4,5,4,0.8,0.5,off_by_one,proper noun,calque
池,池,vāpī,1,2,1,0.5,0.0,off_by_one,noun,calque
一切有情,一切有情,sarvasattva,4,4,4,1.0,0.0,exact,phrase,calque
三相,三相,trilakṣaṇa,2,4,0,0.5,0.0,length_mismatch,phrase,calque
魚,鱼,matsya,1,2,1,0.5,0.0,off_by_one,noun,calque
飛,飞,ḍī,1,1,1,1.0,0.0,exact,verb,calque
苦,苦,duḥkha,1,2,1,0.5,1.0,off_by_one,noun,calque
箭,箭,śara,1,2,1,0.5,1.0,off_by_one,noun,calque
惱害,恼害,āghāta,2,3,2,0.667,0.5,off_by_one,noun,calque
天王,天王,devarāja,2,4,0,0.5,0.0,length_mismatch,noun,calque
句,句,pada,1,2,1,0.5,0.0,off_by_one,noun,calque
資糧,资粮,saṃbhāra,2,3,2,0.667,0.5,off_by_one,noun,calque
龜,龟,kacchapa,1,3,0,0.333,0.0,length_mismatch,noun,calque
不善根,不善根,akuśalamūla,3,6,0,0.5,0.0,length_mismatch,phrase,calque
業果,业果,karmaphala,2,4,0,0.5,0.0,length_mismatch,noun,calque
走,走,jāvita,1,3,0,0.333,0.0,length_mismatch,verb,calque
爐,炉,kuṇḍa,1,2,1,0.5,1.0,off_by_one,noun,calque
告,告,udīrayati,1,5,0,0.2,0.0,length_mismatch,verb,calque
修,修,pratipanna,1,4,0,0.25,0.0,length_mismatch,noun,calque
修行,修行,bhāvanā,2,3,1,0.667,1.0,off_by_one,noun,calque
資糧道,资粮道,saṃbhāramārga,3,5,0,0.6,0.0,length_mismatch,noun,calque
積修,积修,upacaya,2,4,0,0.5,0.0,length_mismatch,noun,calque
積累,积累,upacita,2,4,0,0.5,0.0,length_mismatch,verb,calque
積累德本,积累德本,sūpacita-kuśalamūla,4,9,0,0.444,0.0,length_mismatch,phrase,calque
果,果,phala,1,2,1,0.5,1.0,off_by_one,noun,calque
異熟果,异熟果,vipākaphala,3,5,0,0.6,0.0,length_mismatch,noun,calque
異熟因,异熟因,vipākahetu,3,5,0,0.6,0.0,length_mismatch,noun,calque
加行,加行,prayoga,2,3,2,0.667,0.5,off_by_one,noun,calque
加行道,加行道,prayogamārga,3,5,0,0.6,0.0,length_mismatch,noun,calque
吞,吞,gras,1,1,1,1.0,0.0,exact,verb,calque
正量部,正量部,sammatīya,3,4,2,0.75,0.5,off_by_one,proper noun,calque
式摩,式摩,sammatīya,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
彌離,弥离,sammatīya,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
聖正量部,圣正量部,sammatīya,4,4,4,1.0,0.5,exact,proper noun,calque
阿離耶三密栗底尼迦耶,阿离耶三密栗底尼迦耶,ārya-sammṛti-nikāya,10,8,0,1.25,0.0,length_mismatch,proper noun,calque
無學,无学,aśaikṣa,2,3,2,0.667,0.5,off_by_one,noun,calque
無學道,无学道,aśaikṣa,3,3,3,1.0,0.0,exact,noun,calque
誰,谁,ka,1,1,1,1.0,0.0,exact,pronoun,calque
累,累,saṃci,1,2,1,0.5,0.0,off_by_one,verb,calque
勞,劳,śrānta,1,2,1,0.5,1.0,off_by_one,noun,calque
種子,种子,bīja,2,2,2,1.0,0.5,exact,noun,calque
一切智智,一切智智,sarvajñāta,4,4,4,1.0,0.25,exact,phrase,calque
一切智智清淨,一切智智清淨,sarva-jñāta-viśuddhitā,6,8,0,0.75,0.0,length_mismatch,phrase,calque
增語觸,增语触,adhivacana-saṃsparśa,3,8,0,0.375,0.0,length_mismatch,phrase,calque
自性空,自性空,svabhāva-śūnya,3,5,0,0.6,0.0,length_mismatch,noun,calque
連,连,lagna,1,2,1,0.5,1.0,off_by_one,verb,calque
識界,识界,vijñāna-dhātu,2,5,0,0.4,0.0,length_mismatch,noun,calque
城邑,城邑,nagara,2,3,2,0.667,0.0,off_by_one,noun,calque
大海,大海,sāgara,2,3,2,0.667,0.5,off_by_one,noun,calque
江河,江河,nadīmahānadī,2,6,0,0.333,0.0,length_mismatch,noun,calque
師子,师子,siṃha,2,2,2,1.0,0.5,exact,noun,calque
八方,八方,aṣṭadiś,2,3,2,0.667,0.0,off_by_one,phrase,calque
往,往,gam,1,1,1,1.0,0.0,exact,verb,calque
往詣,往诣,upagam,2,3,2,0.667,0.5,off_by_one,phrase,calque
汝等,汝等,yuṣma,2,2,2,1.0,0.0,exact,phrase,calque
不退轉,不退转,avaivartika,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
無退,无退,avaivartika,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
吟,吟,gīti,1,2,1,0.5,1.0,off_by_one,verb,calque
貧,贫,nirdhana,1,3,0,0.333,0.0,length_mismatch,adjective,calque
斐肥儸,斐肥㑩,vaipulya,3,3,3,1.0,0.333,exact,adjective,calque
廣破,广破,vaipulya,2,3,2,0.667,0.5,off_by_one,adjective,calque
很,很,atīva,1,3,0,0.333,0.0,length_mismatch,verb,calque
廣大,广大,vaipulya,2,3,2,0.667,0.0,off_by_one,adjective,calque
廣解,广解,vaipulya,2,3,2,0.667,0.0,off_by_one,adjective,calque
飯,饭,odana,1,3,0,0.333,0.0,length_mismatch,noun,calque
次第,次第,anukrama,2,4,0,0.5,0.0,length_mismatch,adverb,calque
次第,次第,sāvadāna,2,4,0,0.5,0.0,length_mismatch,adverb,calque
戶,户,dvāra,1,2,1,0.5,0.0,off_by_one,noun,calque
房,房,vihāra,1,3,0,0.333,0.0,length_mismatch,noun,calque
房寺,房寺,vihāra,2,3,2,0.667,0.0,off_by_one,noun,calque
房舍,房舍,vihāra,2,3,2,0.667,0.0,off_by_one,noun,calque
房屋,房屋,kuṭikā,2,3,2,0.667,0.0,off_by_one,noun,calque
人民,人民,janā,2,2,2,1.0,0.0,exact,noun,calque
嚴,严,alaṃkṛta,1,4,0,0.25,0.0,length_mismatch,noun,calque
嚴,严,avataṃsa,1,4,0,0.25,0.0,length_mismatch,noun,calque
無比等,无比等,vaipulya,3,3,3,1.0,0.333,exact,adjective,calque
佛言,佛言,bhagavān āha,2,5,0,0.4,0.0,length_mismatch,phrase,calque
佛言,佛言,buddha-vacana,2,5,0,0.4,0.0,length_mismatch,phrase,calque
時,时,kāla,1,2,1,0.5,0.0,off_by_one,noun,calque
時,时,samaya,1,3,0,0.333,0.0,length_mismatch,adjective,calque
新,新,nava,1,2,1,0.5,0.0,off_by_one,adjective,calque
蓮華座,莲花座,padmāsana,3,4,3,0.75,0.333,off_by_one,noun,calque
財,财,dhana,1,2,1,0.5,0.0,off_by_one,noun,calque
財物,财物,dhana,2,2,2,1.0,0.0,exact,noun,calque
富,富,āḍhya,1,2,1,0.5,0.0,off_by_one,adjective,calque
富人,富人,dhanavat,2,3,1,0.667,1.0,off_by_one,noun,calque
大方廣,大方广,vaipulya,3,3,3,1.0,0.333,exact,adjective,calque
臂,臂,bāhu,1,2,1,0.5,1.0,off_by_one,noun,calque
善順,善顺,sūrata,2,3,1,0.667,1.0,off_by_one,adjective,calque
給,给,deya,1,2,1,0.5,0.0,off_by_one,verb,calque
居,居,vāsa,1,2,1,0.5,0.0,off_by_one,adjective,calque
淨信,净信,prasāda,2,3,2,0.667,0.5,off_by_one,noun,calque
居處,居处,vāsa,2,2,2,1.0,0.5,exact,noun,calque
淨,净,vyavadāna,1,4,0,0.25,0.0,length_mismatch,noun,calque
鍋,锅,kaṭāhaka,1,4,0,0.25,0.0,length_mismatch,noun,calque
淨,净,śuddha,1,2,1,0.5,0.0,off_by_one,adjective,calque
餅,饼,apūpa,1,3,0,0.333,0.0,length_mismatch,noun,calque
甜,甜,madhura,1,3,0,0.333,0.0,length_mismatch,adjective,calque
淨,净,viśuddhi,1,3,0,0.333,0.0,length_mismatch,noun,calque
普明,普明,samantaprabha,2,5,0,0.4,0.0,length_mismatch,phrase,calque
菜,菜,śāka,1,2,1,0.5,1.0,off_by_one,adjective,calque
祈,祈,yācñā,1,2,1,0.5,0.0,off_by_one,verb,calque
佛國,佛国,buddhakṣetra,2,4,0,0.5,0.0,length_mismatch,noun,calque
文殊師利菩薩,文殊师利菩萨,mañjuśrī,6,3,0,2.0,0.0,length_mismatch,proper noun,calque
涉,涉,gamana,1,3,0,0.333,0.0,length_mismatch,verb,calque
無垢,无垢,vimalā,2,3,2,0.667,0.5,off_by_one,adjective,calque
天子,天子,devaputra,2,4,0,0.5,0.0,length_mismatch,noun,calque
權,权,upāya,1,3,0,0.333,0.0,length_mismatch,adjective,calque
妻,妻,bhāryā,1,2,1,0.5,1.0,off_by_one,noun,calque
權化,权化,avatāra,2,4,0,0.5,0.0,length_mismatch,noun,calque
權方便,权方便,upāya,3,3,3,1.0,0.333,exact,noun,calque
奴,奴,dāsa,1,2,1,0.5,1.0,off_by_one,noun,calque
奴婢,奴婢,dāsa,2,2,2,1.0,0.5,exact,noun,calque
奴婢,奴婢,dāsī-dāsa,2,4,0,0.5,0.0,length_mismatch,noun,calque
善巧方便,善巧方便,upāyakauśalya,4,6,0,0.667,0.0,length_mismatch,phrase,calque
顯識,显识,ālayavijñāna,2,6,0,0.333,0.0,length_mismatch,noun,calque
本願,本愿,pūrvapraṇidhāna,2,6,0,0.333,0.0,length_mismatch,noun,calque
本弘誓願,本弘誓愿,pūrvapraṇidhāna,4,6,0,0.667,0.0,length_mismatch,noun,calque
本誓,本誓,pūrvapraṇidhāna,2,6,0,0.333,0.0,length_mismatch,noun,calque
太,太,ati,1,2,1,0.5,1.0,off_by_one,prefix,calque
太子,太子,kumāra,2,3,2,0.667,0.0,off_by_one,noun,calque
宿願,宿愿,pūrvapraṇidhāna,2,6,0,0.333,0.0,length_mismatch,noun,calque
含,含,saha,1,2,1,0.5,1.0,off_by_one,verb,calque
吾,吾,aham,1,2,1,0.5,1.0,off_by_one,pronoun,calque
菓,菓,phala,1,2,1,0.5,1.0,off_by_one,noun,calque
薪,薪,kāṣṭha,1,2,1,0.5,1.0,off_by_one,noun,calque
大寶,大宝,mahāratna,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
說,说,bhāṣate,1,3,0,0.333,0.0,length_mismatch,verb,calque
吸,吸,āśvas,1,2,1,0.5,1.0,off_by_one,verb,calque
日,日,divasa,1,3,0,0.333,0.0,length_mismatch,noun,calque
吹,吹,pravā,1,2,1,0.5,0.0,off_by_one,verb,calque
大方便,大方便,mahopāya,3,4,2,0.75,0.5,off_by_one,noun,calque
體性,体性,svabhāva,2,3,1,0.667,1.0,off_by_one,noun,calque
寶積,宝积,ratnakūṭa,2,4,0,0.5,0.0,length_mismatch,noun,calque
人中,人中,mānuṣyaka,2,4,0,0.5,0.0,length_mismatch,phrase,calque
攝持,摄持,parigraha,2,4,0,0.5,0.0,length_mismatch,verb,calque
攝護,摄护,parigraha,2,4,0,0.5,0.0,length_mismatch,verb,calque
攝益,摄益,anugraha,2,4,0,0.5,0.0,length_mismatch,verb,calque
攝伏,摄伏,grahaṇa,2,3,2,0.667,0.0,off_by_one,verb,calque
根力,根力,mūlabala,2,4,0,0.5,0.0,length_mismatch,noun,calque
根門,根门,indriya,2,3,2,0.667,0.0,off_by_one,noun,calque
大悲,大悲,mahākaruṇā,2,5,0,0.4,0.0,length_mismatch,noun,calque
無盡慧菩薩,无尽慧菩萨,akṣayamati,5,5,5,1.0,0.4,exact,proper noun,calque
不了義,不了义,neyārtha,3,3,3,1.0,0.333,exact,adjective,calque
無量意菩薩,无量意菩萨,akṣayamati,5,5,5,1.0,0.4,exact,proper noun,calque
執,执,grāha,1,2,1,0.5,0.0,off_by_one,verb,calque
火,火,anala,1,3,0,0.333,0.0,length_mismatch,noun,calque
白馬,白马,śveta,2,2,2,1.0,0.0,exact,noun,calque
王宮,王宫,rāja-kula,2,4,0,0.5,0.0,length_mismatch,noun,calque
王家,王家,rāja-kula,2,4,0,0.5,0.0,length_mismatch,noun,calque
王都,王都,rāja-dhānī,2,4,0,0.5,0.0,length_mismatch,noun,calque
人身,人身,manuṣya-bhūta,2,5,0,0.4,0.0,length_mismatch,noun,calque
苦滅,苦灭,duḥkha-nirodha,2,5,0,0.4,0.0,length_mismatch,phrase,calque
苦滅道,苦灭道,duḥkha-nirodha-gāminī,3,8,0,0.375,0.0,length_mismatch,phrase,calque
呪語,呪语,mantra,2,2,2,1.0,0.0,exact,noun,calque
呬,呬,hi,1,1,1,1.0,0.0,exact,verb,calque
味,味,rasa,1,2,1,0.5,0.0,off_by_one,noun,calque
呵,呵,vijṛmbhā,1,3,0,0.333,0.0,length_mismatch,verb,calque
呼,呼,āhūta,1,3,0,0.333,0.0,length_mismatch,verb,calque
命,命,jīva,1,2,1,0.5,0.0,off_by_one,noun,calque
咄,咄,dhik,1,1,1,1.0,1.0,exact,interjection,calque
漢,汉,cīna,1,2,1,0.5,0.0,off_by_one,proper noun,calque
封,封,bhukti,1,2,1,0.5,1.0,off_by_one,verb,calque
金剛王,金刚王,hevajra,3,3,3,1.0,0.333,exact,proper noun,calque
咎,咎,aparādha,1,4,0,0.25,0.0,length_mismatch,noun,calque
咩,咩,me,1,1,1,1.0,0.0,exact,onomatopoeia,calque
成就法,成就法,sādhana,3,3,3,1.0,0.333,exact,noun,calque
咳,咳,utkāsana,1,4,0,0.25,0.0,length_mismatch,verb,calque
鹹,咸,bharita,1,3,0,0.333,0.0,length_mismatch,adjective,calque
哀,哀,karuṇā,1,3,0,0.333,0.0,length_mismatch,adjective,calque
作怛特羅,作怛特罗,kriyātantra,4,4,4,1.0,0.5,exact,noun,calque
行怛特羅,行怛特罗,caryātantra,4,4,4,1.0,0.5,exact,noun,calque
無上瑜伽怛特羅,无上瑜伽怛特罗,anuttarayogatantra,7,8,7,0.875,0.286,off_by_one,noun,calque
事業手印,事业手印,karmamudrā,4,4,4,1.0,0.0,exact,noun,calque
護持,护持,parigraha,2,4,0,0.5,0.0,length_mismatch,verb,calque
哭,哭,prarodana,1,4,0,0.25,0.0,length_mismatch,verb,calque
大自性,大自性,mahātmā,3,3,3,1.0,0.0,exact,phrase,calque
微妙,微妙,virāṭ,2,2,2,1.0,0.0,exact,adjective,calque
哲,哲,prajñā,1,2,1,0.5,0.0,off_by_one,noun,calque
微藏,微藏,virāṭ,2,2,2,1.0,0.0,exact,adjective,calque
堅固勇猛,坚固勇猛,dhīra,4,2,0,2.0,0.0,length_mismatch,adjective,calque
勝人,胜人,narottama,2,4,0,0.5,0.0,length_mismatch,phrase,calque
唅,唅,ham,1,1,1,1.0,1.0,exact,interjection,calque
無算丈夫無與等,无算丈夫无与等,apratipudgala,7,6,6,1.167,0.333,off_by_one,phrase,calque
無等者,无等者,apratipudgala,3,6,0,0.5,0.0,length_mismatch,phrase,calque
除過,除过,vāntadoṣa,2,4,0,0.5,0.0,length_mismatch,phrase,calque
離過,离过,vāntadoṣa,2,4,0,0.5,0.0,length_mismatch,phrase,calque
去毒,去毒,hataviṣa,2,4,0,0.5,0.0,length_mismatch,phrase,calque
唐,唐,cīna,1,2,1,0.5,1.0,off_by_one,proper noun,calque
唱,唱,gai,1,1,1,1.0,0.0,exact,verb,calque
伏毒,伏毒,hataviṣa,2,4,0,0.5,0.0,length_mismatch,phrase,calque
調無形,调无形,anaṅgajit,3,4,3,0.75,0.333,off_by_one,phrase,calque
唾,唾,kheṭa,1,2,1,0.5,1.0,off_by_one,noun,calque
具足六神通,具足六神通,ṣaḍabhijña,5,4,4,1.25,0.5,off_by_one,phrase,calque
具足神通,具足神通,ṣaḍabhijña,4,4,4,1.0,0.0,exact,phrase,calque
能出三有,能出三有,bhavāntakṛt,4,4,4,1.0,0.0,exact,phrase,calque
